LAT,LON                                                                                                                  ,Urban,Rural,"Housing units, total","low access, people at 1 mile "
40.6683267,-73.8958947,1,0,956,0
40.6688809,-73.8921624,1,0,821,0
40.6694195,-73.8885305,1,0,729,0
40.6699382,-73.8850349,1,0,919,0
40.6705099,-73.8811822,1,0,859,0
40.6745627,-73.8822052,1,0,607,0
40.6789908,-73.882516,1,0,520,0
40.6776,-73.886181,1,0,754,0
40.6808117,-73.8875149,1,0,1166,0
40.6827365,-73.883765,1,0,1166,0
40.6828584,-73.8797862,1,0,822,0
40.6847798,-73.8768792,1,0,981,0
40.686235,-73.8744475,1,0,479,0
40.6816528,-73.8742887,1,0,2,0
40.6894045,-73.8779572,1,0,842,0
40.6879085,-73.8718976,1,0,895,0
40.6886646,-73.8690021,1,0,1493,0
40.6843041,-73.86941,1,0,797,0
40.6814659,-73.8677811,1,0,1247,0
40.6790412,-73.8659139,1,0,600,0
40.6790579,-73.8716142,1,0,961,0
40.6771157,-73.8781552,1,0,1280,0
40.6725527,-73.8770602,1,0,1694,0
40.675898,-73.8731663,1,0,992,0
40.6763148,-73.8943856,1,0,616,0
40.6748774,-73.8672723,1,0,501,0
40.6763414,-73.8643639,1,0,3057,0
40.6713064,-73.8651605,1,0,1437,0
40.6700551,-73.8722312,1,0,1490,0
40.6674646,-73.8651719,1,0,1988,0
40.6637054,-73.8627976,1,0,1258,0
40.6967384,-73.9567404,1,0,1037,0
40.6546671,-73.981321,1,0,1067,0
40.6439742,-73.9671836,0,1,1028,2182.499152
40.5649933,-74.0148865,0,1,1715,4022.573661
43.9729293,-75.2623088,0,1,2980,5077.19062
44.0108437,-75.4319262,0,1,1115,2858.999996
43.8631866,-75.630393,0,1,922,1727.407363
43.7820205,-75.2228879,0,1,748,1818.000005
43.7437007,-75.6157613,0,1,2006,5000.000022
43.6408677,-75.2508908,0,1,1710,1882.659688
43.5827612,-75.5618838,0,1,1896,5186.229307
42.9527911,-77.8203033,0,1,2517,5004.992978
42.8633322,-77.8660672,1,0,1433,849.9563611
42.8960249,-77.6882408,1,0,1445,808.7392511
42.9133304,-77.745296,1,0,3,3041.000027
42.7942235,-77.8085673,1,0,1671,1739.641347
42.7956993,-77.8234176,0,1,3060,5834.709566
42.8958887,-77.6086725,0,1,2020,5922.000002
42.8090812,-77.6536516,1,0,1295,2985.999997
42.7043298,-77.8685201,0,1,1,1008.000019
42.7236954,-77.8752072,0,1,1996,4897.226441
42.6789779,-77.8323126,0,1,1581,2406.158462
42.6582251,-77.6040076,0,1,1796,4046.700038
42.562809,-77.9425043,1,0,1985,38.44799282
42.5778755,-77.7500092,1,0,1116,429.9216676
42.5607117,-77.6959119,0,1,1451,3771.388507
42.9284421,-75.849962,0,1,2282,4862.606114
42.9619496,-75.892847,0,1,1469,3179.875864
42.8758508,-75.689958,1,0,1015,138.6788709
42.7960459,-75.729703,0,1,2137,4728.125718
42.8152169,-75.5425157,0,1,973,2545.000011
42.8407013,-75.5015168,1,0,1106,1824.573162
42.8079912,-75.3432945,1,0,2223,2550.614373
43.09829,-75.649695,0,1,1410,1830.439213
43.0945118,-75.664958,0,1,1431,3387.167753
43.0704474,-75.6735622,1,0,2293,1524.868604
43.1170389,-75.7631608,0,1,3011,7309.000006
43.0789933,-75.7597243,1,0,1935,2158.986721
43.126123,-75.8882249,0,1,2704,7022.418471
43.0505638,-75.879882,0,1,1198,2792.026696
42.9903103,-75.6855147,1,0,996,0
43.0417366,-75.8516816,1,0,731,0
43.163894,-77.6261279,1,0,2074,0
43.1733854,-77.6085802,1,0,617,0
43.1555592,-77.5824927,1,0,377,0
43.169763,-77.6070148,1,0,2353,3421.094663
43.1719705,-77.5968846,1,0,947,1142.607733
43.1963713,-77.6527526,1,0,1855,76.86899281
43.1992503,-77.631298,1,0,1285,0
43.1904633,-77.6351611,1,0,1044,0
43.1861951,-77.640144,1,0,1749,0
43.181453,-77.639644,1,0,1294,0
43.175525,-77.633088,1,0,507,0
43.1727454,-77.6420355,1,0,2376,0
43.1485139,-77.6263126,1,0,1117,0
43.150366,-77.5892577,1,0,2586,0
43.1445596,-77.5945484,1,0,1051,0
43.1465173,-77.5817141,1,0,1032,0
43.146195,-77.607577,1,0,1203,0
43.1408649,-77.5996688,1,0,515,201.2962341
43.1392979,-77.6079993,1,0,1285,264.7301383
43.133461,-77.602744,1,0,1413,1141.180353
43.13668,-77.5946728,1,0,0,2320.000003
43.1384533,-77.5829993,1,0,2514,5491.001519
43.1286643,-77.6291444,1,0,720,0
43.1202701,-77.6271462,1,0,464,0
43.178914,-77.6234066,1,0,425,0
43.1668136,-77.6441633,1,0,1223,0
43.1627521,-77.6346499,1,0,1586,0
43.1873152,-77.6204559,1,0,913,0
43.2109164,-77.6194815,1,0,813,0
43.1885117,-77.6084981,1,0,622,0
43.1844173,-77.6062675,1,0,580,0
43.1807362,-77.6037832,1,0,455,0
43.1770269,-77.6180785,1,0,549,0
43.1817962,-77.6149762,1,0,653,0
43.1768684,-77.6064801,1,0,1480,21.56146955
43.1735905,-77.5863224,1,0,668,0
43.173527,-77.5680322,1,0,786,0
43.1687685,-77.5891215,1,0,631,0
43.167656,-77.5814998,1,0,1439,0
43.1648975,-77.5759951,1,0,614,0
43.1669499,-77.5669911,1,0,1637,26.87312508
43.1595176,-77.5744583,1,0,1170,662.0008827
43.1638639,-77.5581577,1,0,1277,0
43.1637823,-77.5417685,1,0,1183,0
43.141654,-77.6535833,1,0,928,0
43.1445622,-77.6421952,1,0,615,0
43.1430277,-77.6304588,1,0,683,367.5713545
43.1430398,-77.6216547,1,0,1131,1234.914876
43.1375363,-77.6307939,1,0,1157,1429.304688
43.1384602,-77.6421268,1,0,820,1380.241067
43.1333836,-77.6561905,1,0,1175,2963.000009
43.1328387,-77.6335293,1,0,1235,3113.968069
43.1287398,-77.6386883,1,0,1156,0
43.1297641,-77.6467186,1,0,1389,0
43.14934,-77.6474136,1,0,1401,0
43.156473,-77.554878,1,0,1456,0
43.1507316,-77.5530851,1,0,765,59.50087464
43.1473453,-77.5657757,1,0,659,0
43.1402401,-77.5616534,1,0,801,0
43.1845481,-77.5969076,1,0,1590,0
43.178145,-77.5926286,1,0,1099,0
43.1894517,-77.5909137,1,0,1742,1859.333595
43.1845395,-77.5791469,1,0,977,0
43.1817555,-77.5671814,1,0,1865,589.7810313
43.178482,-77.582072,1,0,2180,3381.50912
43.2538825,-77.6146122,1,0,1502,0
43.2234832,-77.6249452,1,0,574,0
43.1660103,-77.6621877,1,0,990,670.7477626
43.150538,-77.6617423,1,0,584,0
43.174607,-77.664093,1,0,906,0
43.1678072,-77.6166172,1,0,922,0
43.1639864,-77.5991129,1,0,2032,0
43.1525451,-77.5982751,1,0,1481,0
43.1560545,-77.6065478,1,0,599,0
43.1493286,-77.6155377,1,0,593,0
43.1520428,-77.6292764,1,0,797,0
43.1546758,-77.639083,1,0,390,0
43.1614431,-77.644232,1,0,1728,356.1695342
43.1580691,-77.6337893,1,0,1508,2572.683549
43.247385,-77.5925916,1,0,1546,48.92389297
43.234879,-77.6008874,1,0,2164,656.5971217
43.2170248,-77.6071852,1,0,1792,1109.094648
43.2034004,-77.6098799,1,0,1189,0
43.2173186,-77.5795332,1,0,1672,0
43.2048329,-77.5693706,1,0,1567,2887.658722
43.2042351,-77.5921204,1,0,1350,146.2037698
43.2266713,-77.5451465,1,0,2272,131.961354
43.2108851,-77.5451944,1,0,1610,374.668433
43.1922795,-77.5728426,1,0,2301,5101.30295
43.1970504,-77.5516885,1,0,1864,3121.453849
43.1885471,-77.5355089,1,0,1550,3302.731903
43.1738695,-77.5431558,1,0,866,2075.999996
43.2199662,-77.5221715,1,0,1856,4460.769937
43.2382611,-77.5029247,1,0,2069,956.7511076
43.2221603,-77.4826547,1,0,2706,71.54080385
43.2060828,-77.493686,1,0,2657,7878.000062
43.2066061,-77.4571958,1,0,2077,4702.014642
43.2508125,-77.4079813,1,0,3371,5795.843141
43.246163,-77.4597279,1,0,2626,2693.236861
43.2115156,-77.4091677,1,0,2126,5361.323785
43.1873039,-77.451692,1,0,2318,6030.701241
43.1677127,-77.5027411,0,1,2089,2436.307014
43.1651027,-77.4552887,1,0,2640,899.0649931
43.1430975,-77.4033778,1,0,752,215.577154
43.1268909,-77.4571956,1,0,1129,789.4543069
43.1280227,-77.5023589,1,0,882,602.768156
43.143835,-77.4998466,1,0,3256,8217.318291
43.1393932,-77.4792767,1,0,2417,1966.760631
43.1028109,-77.4008057,1,0,1901,426.5743964
43.0675608,-77.4660797,1,0,2406,5926.567332
43.0618958,-77.4494533,1,0,1339,1870.585756
43.0761003,-77.3994854,1,0,2324,5213.802648
43.049921,-77.4199961,1,0,2617,2922.343703
43.0993186,-77.4430181,1,0,2609,2481.020017
43.113553,-77.4570188,1,0,1237,584.1540812
43.0888409,-77.4655933,1,0,1597,1438.635272
43.1097635,-77.4851672,1,0,1478,2470.84943
43.1112889,-77.4906064,1,0,1587,1119.775087
43.113804,-77.5239869,1,0,2468,1886.352321
43.0930329,-77.4935339,1,0,1545,4226.000044
43.0890866,-77.5288504,1,0,1365,4185.613502
43.063493,-77.5075882,1,0,1898,5414.999998
43.0483603,-77.5118994,1,0,1307,1300.87046
43.0525616,-77.5477793,0,1,2150,4741.636146
42.9543899,-77.5953329,1,0,2085,2976.211134
42.9911314,-77.5325184,1,0,2299,2634.797128
43.1461506,-77.5295356,1,0,1531,2511.370979
43.1290205,-77.5399978,1,0,2148,1394.929928
43.129031,-77.5611705,1,0,2300,1591.876909
43.1298335,-77.5839741,1,0,2560,3561.65649
43.1209036,-77.5819477,1,0,2981,4910.940746
43.1028775,-77.6225625,1,0,2803,4298.673901
43.1066155,-77.5581743,1,0,1388,6728.1615
43.0839123,-77.5833142,1,0,2176,1203.878317
43.0801226,-77.6756788,1,0,2138,3387.351422
43.0811966,-77.6335356,1,0,3111,6554.913432
43.057327,-77.5928456,1,0,1635,4600.999965
43.0396701,-77.6267326,0,1,2198,5518.000014
43.0533371,-77.6842487,0,1,1361,3477.999988
43.0335443,-77.6867606,1,0,1965,2068.689085
42.9713291,-77.6731429,1,0,1491,3441.160672
43.2649686,-77.6359915,1,0,2037,5225.608616
43.2973331,-77.694532,1,0,1664,22.45430684
43.2933785,-77.7293844,1,0,3301,4013.157741
43.2170656,-77.7063999,1,0,2155,618.8798071
43.2289341,-77.7280008,1,0,1376,3071.022524
43.2520335,-77.7072698,1,0,1991,0
43.2584456,-77.7338493,1,0,1992,963.6602182
43.2420711,-77.6529987,1,0,2019,1314.808527
43.2618157,-77.6746507,1,0,934,580.1819921
43.2453684,-77.6788132,1,0,1568,474.6802803
43.2457976,-77.6301145,1,0,2350,1522.614238
43.2490053,-77.6402065,1,0,1818,0
43.2288381,-77.6376376,1,0,2021,1365.655677
43.2226459,-77.6507987,1,0,2152,2554.452022
43.2099077,-77.6527061,1,0,2118,2880.522581
43.2310289,-77.677947,1,0,1642,206.0299664
43.21612,-77.6867552,1,0,1534,3106.626867
43.2146597,-77.6682575,1,0,1756,236.2491992
43.1994583,-77.682977,1,0,1523,1319.916522
43.2050204,-77.7156361,1,0,2839,3107.192254
43.1920857,-77.7243618,1,0,2873,113.3254185
43.1471742,-77.7371012,1,0,919,509.3574612
43.1719709,-77.7170303,1,0,1405,27.37896538
43.1537102,-77.7245167,1,0,2001,78.73042869
43.1695594,-77.6908784,1,0,1942,292.627342
43.153353,-77.7045082,1,0,1678,2055.521097
43.1382879,-77.6884913,1,0,1334,1674.784306
43.1156441,-77.7606065,1,0,2083,4270.437087
43.1199917,-77.7353128,1,0,2082,799.1537522
43.115056,-77.7065607,1,0,2145,4979.463599
43.1140515,-77.7977835,0,1,1943,3167.982462
43.0727637,-77.8076578,0,1,2002,4757.978619
43.0744693,-77.7435876,0,1,2100,5428.544109
43.0091808,-77.8159325,0,1,1235,3342.698206
43.2392381,-77.8043156,1,0,2659,963.9776377
43.3181032,-77.7850594,1,0,2246,5558.000029
43.2881477,-77.7859822,0,1,1826,5029.493586
43.1857382,-77.8104262,1,0,1940,5151.227212
43.1574111,-77.8489406,1,0,1384,3668.999998
43.1371249,-77.778547,0,1,2152,4369.786183
43.174526,-77.7906339,0,1,1736,2379.549136
43.0772826,-77.8725576,1,0,1644,3612.817327
43.3157885,-77.8755168,0,1,2420,5312.372808
43.3307118,-77.9528665,1,0,215,431.2592608
43.2450624,-77.9324511,1,0,1406,261.0499554
43.2052395,-77.9608431,1,0,1939,309.252015
43.2036068,-77.9387954,0,1,1359,2990.190572
43.2161824,-77.9306616,1,0,0,0
43.1765845,-77.9255957,1,0,13,23.99999961
43.1211936,-77.6686343,1,0,1122,2380.000005
43.2328841,-77.5681638,1,0,814,2167.783824
43.4644751,-77.6646556,1,0,885,2016.750242
42.9332498,-74.20174,1,0,1158,1150.875897
42.9452706,-74.1937918,1,0,874,1812.464675
42.9503651,-74.2080744,1,0,1111,1568.042976
42.9557874,-74.1986396,1,0,1243,2887.999983
42.9445212,-74.1841085,1,0,654,1616.000016
42.9518797,-74.1740055,1,0,2289,4472.219057
42.9361287,-74.1708918,0,1,1528,3844.000033
42.9320055,-74.1844683,0,1,1176,2117.991194
42.9555681,-74.1660762,0,1,1047,2630.99998
42.9560724,-74.4018337,0,1,1685,1900.228855
42.9512139,-74.5367432,0,1,1513,3640.147316
43.0042275,-74.6806564,0,1,1542,4222.000016
42.9314426,-74.6964998,0,1,1631,4068.999997
42.8653661,-74.6148822,1,0,1294,3653.452102
42.8719351,-74.4222167,1,0,1572,265.441157
42.8606374,-74.2624589,1,0,1905,0
40.8201073,-73.7470623,1,0,1914,37.76673794
40.8040378,-73.7417918,1,0,2340,0
40.8017448,-73.7254061,1,0,3271,0
40.7863748,-73.7468768,1,0,1645,0
40.7893844,-73.7203173,1,0,3058,1654.56861
40.78699,-73.7257392,1,0,1895,2476.472907
40.7751733,-73.727963,1,0,2442,54.03603625
40.7716074,-73.6956588,1,0,1772,360.9798031
40.8533789,-73.703542,1,0,2254,16.7582047
40.8394119,-73.7110983,1,0,1607,0
40.8425539,-73.6991821,1,0,722,10.75739062
40.8276353,-73.7029088,1,0,1019,271.814327
40.8314608,-73.6883146,1,0,1473,45.11159818
40.8167601,-73.6626602,1,0,819,0
40.8098223,-73.7050448,1,0,1776,112.919987
40.8075369,-73.6756074,1,0,1014,0
40.798996,-73.6799433,1,0,1932,1856.366135
40.7849773,-73.6948797,1,0,1380,200.5382014
40.7923448,-73.6796458,1,0,1126,1035.435052
40.8108398,-73.6466122,1,0,1315,11.93874099
40.8032143,-73.6283955,1,0,1563,203.9328461
40.7877287,-73.630413,1,0,1789,0
40.7864886,-73.6478409,1,0,856,0
40.7704297,-73.6603326,1,0,831,1715.410127
40.7715802,-73.6481554,1,0,841,0
40.7729497,-73.6334538,1,0,1398,0
40.779711,-73.6034463,1,0,2068,0
40.7318921,-73.7016827,1,0,1422,0
40.7406796,-73.6969729,1,0,1896,0
40.748668,-73.6919186,1,0,1184,0
40.74491,-73.673772,1,0,1343,0
40.7354398,-73.6852922,1,0,1178,0
40.7591375,-73.6808702,1,0,1355,0
40.756676,-73.6635158,1,0,1098,0
40.7453358,-73.662178,1,0,1570,0
40.7408673,-73.6669619,1,0,842,0
40.7593214,-73.6498493,1,0,1821,0
40.7583419,-73.6442455,1,0,2903,0
40.7608497,-73.633607,1,0,2667,0
40.7471525,-73.6510499,1,0,1863,0
40.7449979,-73.6413146,1,0,1200,0
40.7487512,-73.6281378,1,0,841,0
40.750026,-73.6121226,1,0,1801,0
40.7651127,-73.5903833,1,0,1236,0
40.752309,-73.5992449,1,0,935,0
40.7557147,-73.5925547,1,0,1047,0
40.7596147,-73.5803601,1,0,992,0
40.758414,-73.5631861,1,0,1008,0
40.7637371,-73.5625279,1,0,1787,0
40.7595706,-73.5730887,1,0,1631,0
40.723211,-73.7208979,1,0,1421,0
40.7209544,-73.7116079,1,0,2074,0
40.7249781,-73.6974724,1,0,2078,0
40.7178518,-73.6988173,1,0,1370,0
40.7257312,-73.685594,1,0,1253,0
40.7123634,-73.7093711,1,0,1501,0
40.7021552,-73.7216697,1,0,2228,0
40.7040159,-73.7150795,1,0,1947,0
40.7011868,-73.7031647,1,0,1168,0
40.6921611,-73.7035213,1,0,1449,0
40.7007203,-73.6926012,1,0,2606,0
40.7118057,-73.6829039,1,0,1737,0
40.7122245,-73.6709693,1,0,1386,0
40.6986329,-73.6853916,1,0,1595,0
40.7026302,-73.6717331,1,0,1384,0
40.6956088,-73.6734206,1,0,1654,0
40.6874987,-73.677501,1,0,1482,0
40.7121148,-73.660449,1,0,958,0
40.6900103,-73.6618758,1,0,932,0
40.7014128,-73.6532139,1,0,913,0
40.6959509,-73.6496542,1,0,1487,0
40.7080531,-73.6471491,1,0,1264,0
40.693271,-73.6445099,1,0,2537,181.0297521
40.6777325,-73.649718,1,0,2165,404.2777916
40.7239545,-73.6765648,1,0,1405,0
40.7292071,-73.6506968,1,0,981,0
40.720353,-73.6389524,1,0,1775,0
40.7341661,-73.6247404,1,0,1376,0
40.6976234,-73.6327946,1,0,1445,0
40.7109138,-73.6351771,1,0,1854,0
40.714806,-73.627067,1,0,2093,0
40.7131371,-73.6220928,1,0,1295,0
40.7159549,-73.6140835,1,0,1388,0
40.6965304,-73.6249576,1,0,1486,0
40.6948293,-73.6167087,1,0,928,0
40.6944696,-73.6088878,1,0,613,0
40.706488,-73.615308,1,0,1212,29.40597153
40.7059454,-73.609399,1,0,1281,0
40.7096035,-73.6027222,1,0,1368,0
40.7317638,-73.597564,1,0,804,0
40.7147441,-73.5891093,1,0,1294,0
40.7046344,-73.5939509,1,0,1337,0
40.7031956,-73.5825663,1,0,1764,0
40.6928079,-73.6009995,1,0,1520,265.1736689
40.6935686,-73.588141,1,0,1801,0
40.745179,-73.5693387,1,0,460,0
40.7368063,-73.570204,1,0,2184,0
40.7370588,-73.548343,1,0,2079,0
40.7315775,-73.552515,1,0,2214,514.4171659
40.7074082,-73.57459,1,0,2079,0
40.7147212,-73.568011,1,0,2313,1394.282433
40.7062483,-73.5557891,1,0,1294,0
40.7190942,-73.5541311,1,0,2053,0
40.7140088,-73.5376299,1,0,1508,0
40.6935665,-73.5633932,1,0,1554,0
40.69988,-73.5434857,1,0,2238,0
40.735299,-73.5377748,1,0,1879,0
40.7397881,-73.5253642,1,0,1851,0
40.7376171,-73.5032823,1,0,1728,378.5468578
40.7291238,-73.5281084,1,0,2055,0
40.7265433,-73.5003925,1,0,1391,0
40.71639,-73.5270022,1,0,1456,364.0770035
40.7205982,-73.5137466,1,0,1313,798.145318
40.7081283,-73.5120958,1,0,1676,392.4826877
40.7121544,-73.4963591,1,0,1672,0
40.7056,-73.4897758,1,0,1517,0
40.7035292,-73.5236664,1,0,2497,0
40.6965238,-73.5055736,1,0,1099,0
40.689071,-73.7144286,1,0,2119,0
40.6820805,-73.7145494,1,0,1371,0
40.6812897,-73.6919885,1,0,1874,0
40.6773181,-73.6740073,1,0,1559,0
40.670991,-73.6673388,1,0,2450,0
40.6739989,-73.7167885,1,0,2461,0
40.6669959,-73.7188932,1,0,2149,0
40.6684184,-73.7006968,1,0,1696,0
40.6703756,-73.6910153,1,0,1969,0
40.6531331,-73.6962425,1,0,1554,0
40.6529539,-73.7073251,1,0,1411,0
40.6557753,-73.7185639,1,0,2242,0
40.6213463,-73.7569899,1,0,1311,48.9624896
40.6154419,-73.7439007,1,0,2059,0
40.6252035,-73.7278329,1,0,1966,0
40.6429368,-73.7330922,1,0,961,313.018177
40.6386204,-73.7212504,1,0,2044,246.6206081
40.6305823,-73.7103542,1,0,2547,0
40.6300745,-73.6927686,1,0,2413,0
40.6041029,-73.7128237,1,0,1586,0
40.6419957,-73.6943933,1,0,1228,0
40.6621194,-73.6792628,1,0,2286,0
40.6531901,-73.6758294,1,0,2605,0
40.6506536,-73.6828005,1,0,2087,0
40.6592633,-73.6640377,1,0,1633,0
40.6458189,-73.6664223,1,0,1331,0
40.633232,-73.6672094,1,0,2434,0
40.6542323,-73.6483961,1,0,1358,226.4852276
40.6499125,-73.6469885,1,0,1172,1092.873219
40.6614922,-73.6413702,1,0,1330,0
40.6684662,-73.64165,1,0,1047,3.484033108
40.6786341,-73.6329879,1,0,1769,0
40.6663379,-73.6253066,1,0,1500,0
40.6813406,-73.6233347,1,0,1315,0
40.6799288,-73.6109002,1,0,1711,0
40.6458945,-73.6490104,1,0,2484,0
40.6272092,-73.6533873,1,0,2304,0
40.6498507,-73.6278362,1,0,1935,105.3336287
40.6304882,-73.6436456,1,0,2389,0
40.6375195,-73.628331,1,0,1846,0
40.6236712,-73.6277218,1,0,1756,0
40.6693142,-73.6108006,1,0,1408,37.42380285
40.6576037,-73.6111953,1,0,1279,1047.156077
40.6465468,-73.6098142,1,0,1870,0
40.6296401,-73.6055261,1,0,1037,0
40.6283514,-73.5960119,1,0,1124,0
40.6792748,-73.5914923,1,0,1751,0
40.6856035,-73.5809309,1,0,1717,0
40.6741486,-73.5770047,1,0,1117,0
40.6687082,-73.5907793,1,0,1109,0
40.6600236,-73.5942761,1,0,1367,0
40.6633565,-73.5837551,1,0,1173,0
40.6547645,-73.5935623,1,0,1431,296.0064927
40.6485391,-73.5943466,1,0,1924,854.613022
40.6499168,-73.5809481,1,0,1690,2354.818932
40.6530866,-73.5724861,1,0,1208,0
40.6369928,-73.5898335,1,0,1542,0
40.6364669,-73.5792466,1,0,2206,0
40.6837285,-73.5665191,1,0,2391,0
40.6839853,-73.5546084,1,0,2027,0
40.6833768,-73.5424561,1,0,963,0
40.6887431,-73.5311732,1,0,1710,326.6345713
40.6693942,-73.5637854,1,0,1285,0
40.6579864,-73.5578749,1,0,1463,822.0230215
40.637402,-73.5488043,1,0,2143,0
40.6649438,-73.5491998,1,0,1880,401.0963225
40.645787,-73.5364381,1,0,1646,2581.396119
40.6722033,-73.5348249,1,0,882,0
40.6584973,-73.5318952,1,0,1855,169.2260995
40.6461466,-73.5223075,1,0,1974,3888.772219
40.6959618,-73.4883126,1,0,2297,1317.10335
40.6793876,-73.5165815,1,0,1321,27.39774179
40.6469654,-73.5112778,1,0,2288,2870.95048
40.6833023,-73.5025836,1,0,1313,452.7623966
40.6705088,-73.4919465,1,0,1603,104.8158894
40.6572288,-73.4946006,1,0,1706,1201.212634
40.6260687,-73.6811773,1,0,1848,0
40.6053337,-73.6554397,1,0,1248,0
40.5860567,-73.7250967,1,0,2009,0
40.5853022,-73.6956579,1,0,2571,0
40.5856777,-73.6855329,1,0,1593,0
40.5920323,-73.6683683,1,0,2474,0
40.5837149,-73.6681513,1,0,806,0
40.590574,-73.6510657,1,0,2260,0
40.5828687,-73.6509346,1,0,1692,1063.132947
40.5909242,-73.6423875,1,0,1244,1305.802944
40.5834101,-73.6423143,1,0,1762,29.74996638
40.6048438,-73.5586235,1,0,761,0
40.8818885,-73.6452109,1,0,3027,0
40.8607788,-73.6463026,1,0,1240,3.566271067
40.8779155,-73.6233099,1,0,1730,1682.749093
40.8560064,-73.6302911,1,0,1960,240.9001814
40.8699559,-73.6126339,1,0,1359,3267.077735
40.8601978,-73.6062418,1,0,1718,408.2277989
40.8461611,-73.6503823,1,0,2407,4280.880372
40.8275944,-73.6384643,1,0,795,2489.938528
40.8449232,-73.6180241,1,0,1265,1663.911665
40.834127,-73.5609296,1,0,1208,559.8243761
40.8104735,-73.5738112,1,0,1632,0
40.8946396,-73.5953435,1,0,1143,2630.081113
40.8781156,-73.5888296,1,0,2758,136.0344863
40.9096329,-73.56961,1,0,943,0.551735461
40.9069174,-73.5105178,1,0,1414,4218.041584
40.8680567,-73.5310531,1,0,1347,1018.538888
40.8495522,-73.5288639,1,0,1707,315.799304
40.8670429,-73.491842,1,0,1911,3287.66195
40.8269626,-73.4696416,1,0,1392,1169.173904
40.8065462,-73.4711868,1,0,2310,1149.785022
40.8293921,-73.5060243,1,0,1053,0
40.8233101,-73.4918911,1,0,1322,2.764573097
40.7856543,-73.5516983,1,0,1852,4.437414527
40.7828694,-73.5255116,1,0,1033,0
40.7925383,-73.5251107,1,0,2201,0
40.8037227,-73.5065774,1,0,2009,0
40.7939182,-73.5006765,1,0,1982,0
40.7684143,-73.5406425,1,0,1975,0
40.7519943,-73.5396556,1,0,1893,0
40.7507444,-73.5256844,1,0,1437,0
40.7525112,-73.5140207,1,0,1915,0
40.764951,-73.513911,1,0,1472,0
40.7736078,-73.5085718,1,0,729,0
40.7836354,-73.5114384,1,0,2013,1590.007327
40.7797679,-73.4975482,1,0,1192,26.61942959
40.776842,-73.4882142,1,0,1156,0.238423675
40.7864568,-73.4657979,1,0,841,0
40.788537,-73.4862985,1,0,1667,0
40.7818358,-73.4764786,1,0,1782,0
40.7693666,-73.4881583,1,0,2626,0
40.7700005,-73.4700945,1,0,1467,0
40.7623108,-73.4842999,1,0,1895,2475.874247
40.7478935,-73.491997,1,0,996,0
40.7418343,-73.4754638,1,0,1879,0
40.7508283,-73.4583869,1,0,1624,0
40.7290845,-73.4779992,1,0,1701,0
40.7208203,-73.4763623,1,0,1183,0
40.7356293,-73.4498504,1,0,1739,0
40.7295408,-73.4428566,1,0,1862,0
40.7252262,-73.4567062,1,0,1591,163.2866335
40.7133944,-73.4498534,1,0,1279,596.2745438
40.7144672,-73.4372586,1,0,1496,0
40.7137423,-73.4701624,1,0,1718,895.0512695
40.7077092,-73.4709955,1,0,1502,0
40.6979381,-73.4756983,1,0,955,0
40.6973447,-73.4590982,1,0,754,0
40.6884053,-73.4706593,1,0,1870,665.8964429
40.6805015,-73.473073,1,0,2145,1740.32074
40.6722999,-73.4734273,1,0,1558,36.15595222
40.6567758,-73.4782733,1,0,1432,0
40.6576004,-73.4640836,1,0,1111,0
40.6979463,-73.4446308,1,0,1630,0
40.6845239,-73.4527175,1,0,1223,0
40.6852705,-73.4433534,1,0,1256,0
40.6669221,-73.4543284,1,0,1515,306.6520627
40.6921977,-73.4359985,1,0,2605,0
40.6759533,-73.4428626,1,0,1657,157.5860579
40.6318174,-73.4471934,1,0,0,0
40.6782089,-73.428264,1,0,1,1478.999958
40.6834577,-73.4884846,1,0,8,1442.999999
40.7204983,-73.652075,0,1,0,0
40.815659,-73.591016,1,0,1,2
40.7934117,-73.5702445,1,0,1015,0
40.8790568,-73.7020503,1,0,3372,0
40.9078457,-73.6526612,1,0,0,0
40.9482925,-73.5288506,1,0,4036,0
40.5618333,-73.4549061,1,0,4837,0
40.554636,-73.6143361,1,0,3583,0
40.6900555,-74.0461424,1,0,386,0
40.7098991,-73.9855836,1,0,727,0
40.710616,-73.9811776,1,0,2379,0
40.6903066,-74.017891,1,0,1636,0
40.709594,-73.9880382,1,0,2733,0
40.7038139,-74.0050607,1,0,1537,0
40.7101266,-73.9931927,1,0,1375,0
40.7020688,-74.0072095,1,0,2847,0
40.7139813,-73.9762895,1,0,3352,0
40.7168343,-73.9750294,1,0,3168,0
40.7159066,-73.982094,1,0,3199,0
40.7091177,-74.0129723,1,0,1850,0
40.7151603,-73.9873314,1,0,2714,0
40.7175157,-73.9858855,1,0,2641,0
40.7075443,-74.0014647,1,0,1108,0
40.7049434,-74.0025841,1,0,2093,0
40.715948,-73.9932822,1,0,1883,0
40.7190473,-73.9908456,1,0,1486,0
40.7200362,-73.9739772,1,0,2044,0
40.7143437,-74.0101102,1,0,612,0
40.7191156,-73.9818443,1,0,3279,0
40.7212601,-73.9811422,1,0,2103,0
40.7231908,-73.9729404,1,0,2462,0
40.7085998,-73.9978104,1,0,1809,0
40.722585,-73.9799302,1,0,726,0
40.7243901,-73.9786159,1,0,4629,0
40.71256,-73.9990063,1,0,2477,0
40.7268637,-73.9768107,1,0,3906,0
40.7141198,-74.000591,1,0,1484,0
40.7210057,-73.9868387,1,0,1482,0
